Metabolite ID	Metabolite name	Formula	Compartment
clpni140_c	cardiolipin (isotetratetradecanoyl, iso-C14:0)	C65H124O17P2	c
gly_e	Glycine	C2H5NO2	e
gly_c	Glycine	C2H5NO2	c
nformanth_c	N-Formylanthranilate	C8H6NO3	c
oxa_c	Oxalate	C2O4	c
dhap_c	Dihydroxyacetone phosphate	C3H5O6P	c
sprm_c	Spermine	C10H30N4	c
murein5px4p_c	two disacharide linked murein units, pentapeptide crosslinked tetrapeptide (A2pm->D-ala) (middle of chain)	C77H117N15O40	c
5ddg6p_c	5-dehydro-2-deoxy-D-gluconate 6-phosphate	C6H8O9P	c
sucsal_c	Succinic semialdehyde	C4H5O3	c
3hoctACPredQ_c	(R)-3-Hydroxyoctanoyl-[acyl-carrier protein]	C19H35N2O9PRS	c
4hbz_c	4-hydroxybenzoate	C7H5O3	c
iC11ACP_c	Isoundecanoyl-ACP (iso-C11:0ACP)	C22H41N2O8PRS	c
malthp_e	Maltoheptaose	C42H72O36	e
malthp_c	Maltoheptaose	C42H72O36	c
cdec3eACP_c	cis-dec-3-enoyl-[acyl-carrier protein] (n-C10:1)	C21H37N2O8PRS	c
C02691_c	Heteropyrithiamine	C11H13N4	c
CDAint1_c	calcium-dependent antibiotics intermediate 1	C67H76N14O25	c
arab_DASH_L_c	L-Arabinose	C5H10O5	c
arab_DASH_L_e	L-Arabinose	C5H10O5	e
2dhp_c	2-Dehydropantoate	C6H9O4	c
C14858_c	2,2-Dichloroacetaldehyde	C2H2Cl2O	c
dgtp_c	dGTP	C10H12N5O13P3	c
proamp_c	L-prolyl-AMP	C15H21N6O8P	c
C19878_c	D-glycero-alpha-D-manno-Heptose	C7H15O10P	c
ps181_c	phosphatidylserine (dioctadec-11-enoyl, n-C18:1)	C42H77N1O10P1	c
3oodcoa_c	3-Oxooctadecanoyl-CoA	C39H64N7O18P3S	c
C14144_c	5-Carboxy-2-pentenoyl-CoA	C27H42N7O19P3S	c
C16329_c	3-Hydroxy-OPC8-CoA	C39H64N7O19P3S	c
pydx5p_c	Pyridoxal 5'-phosphate	C8H8NO6P	c
lac_DASH_L_e	L-Lactate	C3H5O3	e
sl2a6o_c	N-Succinyl-2-L-amino-6-oxoheptanedioate	C11H12NO8	c
tag150_c	Triacylglycerol (tripentadecanoyl, n-C15:0)	C48H92O6	c
4ppcys_c	N-((R)-4-Phosphopantothenoyl)-L-cysteine	C12H20N2O9PS	c
6hmhptpp_c	6-hydroxymethyl-dihydropterin pyrophosphate	C7H8N5O8P2	c
hemeO_c	Heme O	C49H56FeN4O5	c
3hdecACP_c	(R)-3-Hydroxydecanoyl-[acyl-carrier protein]	C21H39N2O9PRS	c
wco_c	tungsten binding cofactor	C10H10N5O8PS2W	c
datp_c	dATP	C10H12N5O12P3	c
kppACPredN_c	beta-keto-beta-pyrrolyl-propanoyl-[acyl-carrier-protein] (redN)	C18H26N3O9PRS	c
apoACPact_c	apoprotein [acyl carrier protein] (ACT)	RHO	c
1odecg3p_c	1-octadecanoyl-sn-glycerol 3-phosphate	C21H41O7P1	c
sucr_c	Sucrose	C12H22O11	c
3sala_c	3-sulfino-L-alanine	C3H6NO4S	c
rib_DASH_D_c	D-Ribose	C5H10O5	c
hpglu_c	Tetrahydropteroyltri-L-glutamate	C24H34N8O12	c
ferrioxamB_c	Ferrioxamine B	C25H45FeN6O8	c
rib_DASH_D_e	D-Ribose	C5H10O5	e
pa120_c	1,2-didodecanoyl-sn-glycerol 3-phosphate	C27H51O8P1	c
3ocmrs7eACP_c	3-oxo-cis-myristol-7-eoyl-[acyl-carrier protein]	C25H43N2O9PRS	c
lyx_DASH_L_c	L-Lyxose	C5H10O5	c
lyx_DASH_L_e	L-Lyxose	C5H10O5	e
3hhexACP_c	(R)-3-Hydroxyhexanoyl-[acyl-carrier protein]	C17H31N2O9PRS	c
C00110_c	Dolichyl	C20H37O4P(C5H8)n	c
3hcvac11eACP_c	(R)-3-hydroxy-cis-vacc-11-enoyl-[acyl-carrier protein]	C29H53N2O9PRS	c
dtdpglu_c	dTDPglucose	C16H24N2O16P2	c
vanlt_c	Vanillate	C8H7O4	c
vanlt_e	Vanillate	C8H7O4	e
hepACP_c	Heptanoyl-ACP (n-C7:0ACP)	C18H33N2O8PRS	c
ddcaACP_c	Dodecanoyl-ACP (n-C12:0ACP)	C23H43N2O8PRS	c
pi180_c	phosphatidylinositol (dioctadecanoyl, n-C18:0)	C45H86O13P1	c
raffin_c	Raffinose	C18H32O16	c
clpn140_c	cardiolipin (tetratetradecanoyl, n-C14:0)	C65H124O17P2	c
raffin_e	Raffinose	C18H32O16	e
pi140_c	phosphatidylinositol (ditetradecanoyl, n-C14:0)	C37H70O13P1	c
3hiC11ACP_c	(R)-3-Hydroxyisoundecanoyl-[acyl-carrier protein]	C22H41N2O9PRS	c
pei160_c	phosphatidylethanolamine (diisohexadecanoyl, iso-C16:0)	C37H74N1O8P1	c
23cump_e	2',3'-Cyclic UMP	C9H10N2O8P	e
lac_DASH_D_c	D-Lactate	C3H5O3	c
pydam_e	Pyridoxamine	C8H13N2O2	e
dhna_c	1,4-Dihydroxy-2-naphthoate	C11H7O4	c
desferrioxamB_e	Ferrioxamine B (unloaded)	C25H45N6O8	e
fdxox_c	A	R	c
3hpcoa_c	3-hydroxypropanoyl-CoA(4-)	C24H36N7O18P3S	c
anhm4p_c	1,6-anhydrous-N-Acetylmuramyl-tetrapeptide	C29H44N6O15	c
prbatp_c	1-(5-Phosphoribosyl)-ATP	C15H19N5O20P4	c
pii170_c	phosphatidylinositol (diisoheptadecanoyl, iso-C17:0)	C43H82O13P1	c
C00658_c	trans-2,3-Dehydroacyl-CoA	C24H37N7O17P3SR	c
hx2coa_c	trans-Hex-2-enoyl-CoA	C27H40N7O17P3S	c
ametam_c	S-Adenosylmethioninamine	C14H24N6O3S	c
pg160_c	Phosphatidylglycerol (dihexadecanoyl, n-C16:0)	C38H74O10P1	c
glyclt_c	Glycolate	C2H3O3	c
glyclt_e	Glycolate	C2H3O3	e
pe_SC_c	phosphatidylethanolamine zwitterion	C7H12NO8PR2	c
akg_c	2-Oxoglutarate	C5H4O5	c
anhgm4p_c	N-Acetyl-D-glucosamine(anhydrous)N-Acetylmuramyl-tetrapeptide	C37H57N7O20	c
akg_e	2-Oxoglutarate	C5H4O5	e
3hiC16ACP_c	R-3-hydroxyisopalmitoyl-[acyl-carrier protein]	C27H51N2O9PRS	c
4hpgly_c	L-4-Hydroxyphenylglycine	C8H9NO3	c
toct2eACP_c	trans-Oct-2-enoyl-[acyl-carrier protein]	C19H33N2O8PRS	c
3c2hmp_c	3-Carboxy-2-hydroxy-4-methylpentanoate	C7H10O5	c
4hglusa_c	L-4-Hydroxyglutamate semialdehyde	C5H9NO4	c
hepdp_c	all-trans-Heptaprenyl diphosphate	C35H57O7P2	c
codhpre6_c	cobalt-dihydro-precorrin 6	C44H47N4O16Co	c
trnatyr_c	tRNA(Tyr)	R	c
14glucan_c	1,4-alpha-D-glucan	C36H62O31	c
14glucan_e	1,4-alpha-D-glucan	C36H62O31	e
acgam6p_c	N-Acetyl-D-glucosamine 6-phosphate	C8H14NO9P	c
25dptn_c	2,5-Dioxopentanoate	C5H5O4	c
iletrna_c	L-Isoleucyl-tRNA(Ile)	C6H12NOR	c
hdhkACPact_c	Hydroxylated dihydrokalafungin-[acp]	C27H33N2O13PRS	c
pai170_c	1,2-diisoheptadecanoyl-sn-glycerol 3-phosphate	C37H71O8P1	c
trnaser_c	tRNA(Ser)	R	c
cdpdhepdecg_c	CDP-1,2-diheptadecanoylglycerol	C46H83N3O15P2	c
3cmp_e	3'-cmp	C9H12N3O8P	e
C16664_c	Tryparedoxin		c
crtsl_c	cortisol	C21H30O5	c
gsn_e	Guanosine	C10H13N5O5	e
hgbyr_c	Hydrogenobyrinate	C45H54N4O14	c
C00185_c	Cellobiose	C12H22O11	c
3oaiC9ACP_c	3-Oxoante-isononanoyl-[acyl-carrier protein]	C20H35N2O9PRS	c
acorn_c	N2-Acetyl-L-ornithine	C7H14N2O3	c
2oxoadp_c	2-Oxoadipate	C6H6O5	c
pk10ACPact_c	3,5,7,9-Tetraoxo-decanoyl-[acp]	C21H31N2O12PRS	c
dctp_c	dCTP	C9H12N3O13P3	c
hdd2coa_c	trans-Hexadec-2-enoyl-CoA	C37H60N7O17P3S	c
mxmalacp_c	Methoxymalonyl-[acp]	C4H5O4SR	c
Cluster01_otherks-t1pks_c	Cluster01_otherks-t1pks_c	None	c
Cluster01_otherks-t1pks_e	Cluster01_otherks-t1pks_e	None	e
Cluster04_nrps_c	Cluster04_nrps_c	None	c
Cluster04_nrps_e	Cluster04_nrps_e	None	e
hpg_c	D-4-hydroxyphenylglycine zwitterion	C8H9NO3	c
Cluster10_nrps_c	Cluster10_nrps_c	None	c
Cluster10_nrps_e	Cluster10_nrps_e	None	e
Cluster15_t1pks_c	Cluster15_t1pks_c	None	c
Cluster15_t1pks_e	Cluster15_t1pks_e	None	e
Cluster19_butyrolactone-t1pks_c	Cluster19_butyrolactone-t1pks_c	None	c
Cluster19_butyrolactone-t1pks_e	Cluster19_butyrolactone-t1pks_e	None	e
Cluster20_nrps_c	Cluster20_nrps_c	None	c
Cluster20_nrps_e	Cluster20_nrps_e	None	e
Cluster23_otherks-t1pks_c	Cluster23_otherks-t1pks_c	None	c
Cluster23_otherks-t1pks_e	Cluster23_otherks-t1pks_e	None	e
23dhb_c	2,3-dihydroxybenzoate	C7H5O4	c
Cluster25_t3pks-nrps-terpene_c	Cluster25_t3pks-nrps-terpene_c	None	c
Cluster25_t3pks-nrps-terpene_e	Cluster25_t3pks-nrps-terpene_e	None	e
