Reaction ID	Reaction name	Lower bound	Reaction equation	GPR	Pathway
ABTA	4-aminobutyrate transaminase	0.0	1.0 akg_c + 1.0 4abut_c -> 1.0 glu_DASH_L_c + 1.0 sucsal_c	(SVEN_RS27175 or SVEN_RS05725 or SVEN_RS26385 or SVEN_RS31975 or SVEN_RS34995 or SVEN_RS24265 or SVEN_RS01080 or SVEN_RS16710 or SVEN_RS26500 or SVEN_RS30585 or SVEN_RS22390)	Arginine and Proline Metabolism
ABUTD	Aminobutyraldehyde dehydrogenase	0.0	1.0 h2o_c + 1.0 4abutn_c + 1.0 nad_c -> 1.0 nadh_c + 2.0 h_c + 1.0 4abut_c	(SVEN_RS26395 or SVEN_RS10005 or SVEN_RS35375 or SVEN_RS05885 or SVEN_RS06470 or SVEN_RS12415 or SVEN_RS22155 or SVEN_RS01540 or SVEN_RS22740 or SVEN_RS00585 or SVEN_RS27650 or SVEN_RS26525 or SVEN_RS00940 or SVEN_RS16190 or SVEN_RS02380 or SVEN_RS33565 or SVEN_RS15285 or SVEN_RS26455)	Arginine and Proline Metabolism
ACGK	acetylglutamate kinase	0.0	1.0 acglu_c + 1.0 atp_c -> 1.0 acg5p_c + 1.0 adp_c	(SVEN_RS35000 or SVEN_RS05730)	Arginine and Proline Metabolism
ACGS	N-acetylglutamate synthase	0.0	1.0 glu_DASH_L_c + 1.0 accoa_c -> 1.0 acglu_c + 1.0 coa_c + 1.0 h_c	(SVEN_RS05735 or SVEN_RS35005)	Arginine and Proline Metabolism
ACOTA	acetylornithine transaminase	-1000.0	1.0 akg_c + 1.0 acorn_c <=> 1.0 glu_DASH_L_c + 1.0 acg5sa_c	(SVEN_RS27175 or SVEN_RS05725 or SVEN_RS31975 or SVEN_RS34995 or SVEN_RS01080 or SVEN_RS26500 or SVEN_RS30585 or SVEN_RS22390)	Arginine and Proline Metabolism
ADMDC	adenosylmethionine decarboxylase	0.0	1.0 amet_c + 1.0 h_c -> 1.0 ametam_c + 1.0 co2_c	()	Arginine and Proline Metabolism
AGMD	agmatine deiminase	0.0	1.0 agm_c + 1.0 h2o_c -> 1.0 cptrc_c + 1.0 nh4_c	(SVEN_RS35165 or SVEN_RS35135 or SVEN_RS35120 or SVEN_RS25830)	Arginine and Proline Metabolism
AGMT	agmatinase	0.0	1.0 agm_c + 1.0 h2o_c -> 1.0 ptrc_c + 1.0 urea_c	(SVEN_RS12570)	Arginine and Proline Metabolism
AGPR	N-acetyl-g-glutamyl-phosphate reductase	-1000.0	1.0 pi_c + 1.0 nadp_c + 1.0 acg5sa_c <=> 1.0 acg5p_c + 1.0 nadph_c + 1.0 h_c	(SVEN_RS05740 or SVEN_RS35010)	Arginine and Proline Metabolism
AMPTASEPG	aminopeptidase (pro-gly)	0.0	1.0 h2o_c + 1.0 progly_c -> 1.0 pro_DASH_L_c + 1.0 gly_c	(SVEN_RS11905 or SVEN_RS11955 or SVEN_RS08090 or SVEN_RS11905 or SVEN_RS11955 or SVEN_RS08090)	Arginine and Proline Metabolism
APCS	aminopropylcadaverine synthase	0.0	1.0 15dap_c + 1.0 ametam_c -> 1.0 5mta_c + 1.0 h_c + 1.0 na15dap_c	(SVEN_RS16900)	Arginine and Proline Metabolism
ARGD	Arginine Deiminase	0.0	1.0 arg_DASH_L_c + 1.0 h2o_c -> 1.0 citr_DASH_L_c + 1.0 nh4_c	(SVEN_RS35190 or SVEN_RS28765)	Arginine and Proline Metabolism
ARGSL	argininosuccinate lyase	-1000.0	1.0 argsuc_c <=> 1.0 arg_DASH_L_c + 1.0 fum_c	(SVEN_RS05710)	Arginine and Proline Metabolism
ARGSS	argininosuccinate synthase	0.0	1.0 citr_DASH_L_c + 1.0 asp_DASH_L_c + 1.0 atp_c -> 1.0 argsuc_c + 1.0 ppi_c + 1.0 h_c + 1.0 amp_c	(SVEN_RS05745)	Arginine and Proline Metabolism
CBPS	carbamoyl-phosphate synthase (glutamine-hydrolysing)	0.0	1.0 hco3_c + 1.0 h2o_c + 2.0 atp_c + 1.0 gln_DASH_L_c -> 1.0 cbp_c + 1.0 glu_DASH_L_c + 1.0 pi_c + 2.0 h_c + 2.0 adp_c	((SVEN_RS05265 and SVEN_RS05270))	Arginine and Proline Metabolism
CPTRCA	N-carbamoylputrescine amidase	0.0	1.0 h2o_c + 1.0 cptrc_c + 2.0 h_c -> 1.0 ptrc_c + 1.0 co2_c + 1.0 nh4_c	(SVEN_RS30580)	Arginine and Proline Metabolism
DDPGA	2-dehydro-3-deoxy-phosphogluconate aldolase	-1000.0	1.0 4h2oglt_c <=> 1.0 pyr_c + 1.0 glx_c	(SCO0852 or SVEN_RS09780 or SCO3495)	Arginine and Proline Metabolism
EHGLAT	L-erythro-4-Hydroxyglutamate:2-oxoglutarate aminotransferase	0.0	1.0 akg_c + 1.0 e4hglu_c -> 1.0 glu_DASH_L_c + 1.0 4h2oglt_c	(SVEN_RS23155 or SVEN_RS07920 or SVEN_RS21525 or SVEN_RS16920)	Arginine and Proline Metabolism
G5SADs	L-glutamate 5-semialdehyde dehydratase (spontaneous)	0.0	1.0 glu5sa_c -> 1.0 1pyr5c_c + 1.0 h2o_c + 1.0 h_c	(s0001)	Arginine and Proline Metabolism
G5SD	glutamate-5-semialdehyde dehydrogenase	0.0	1.0 glu5p_c + 1.0 nadph_c + 1.0 h_c -> 1.0 glu5sa_c + 1.0 nadp_c + 1.0 pi_c	(SVEN_RS11650)	Arginine and Proline Metabolism
GLU5K	glutamate 5-kinase	0.0	1.0 glu_DASH_L_c + 1.0 atp_c -> 1.0 glu5p_c + 1.0 adp_c	(SVEN_RS11660)	Arginine and Proline Metabolism
HPROb	L-hydroxyproline reductase (NADP)	0.0	1.0 nadph_c + 1.0 1p3h5c_c + 2.0 h_c -> 1.0 nadp_c + 1.0 4hpro_DASH_LT_c	(SVEN_RS15820)	Arginine and Proline Metabolism
MTAN	methylthioadenosine nucleosidase	0.0	1.0 h2o_c + 1.0 5mta_c -> 1.0 ade_c + 1.0 5mtr_c	(SCO5431)	Arginine and Proline Metabolism
OCBTi	ornithine carbamoyltransferase (irreversible)	0.0	1.0 cbp_c + 1.0 orn_c -> 1.0 pi_c + 1.0 h_c + 1.0 citr_DASH_L_c	(SVEN_RS28770)	Arginine and Proline Metabolism
ORNDC	Ornithine Decarboxylase	0.0	1.0 orn_c + 1.0 h_c -> 1.0 ptrc_c + 1.0 co2_c	(SCO6035)	Arginine and Proline Metabolism
ORNTA	ornithine transaminase	0.0	1.0 akg_c + 1.0 orn_c -> 1.0 glu5sa_c + 1.0 glu_DASH_L_c	(SVEN_RS27175 or SVEN_RS05725 or SVEN_RS26385 or SVEN_RS31975 or SVEN_RS34995 or SVEN_RS01080 or SVEN_RS16710 or SVEN_RS26500 or SVEN_RS27085 or SVEN_RS30585 or SVEN_RS22390)	Arginine and Proline Metabolism
ORNTAC	ornithine transacetylase	-1000.0	1.0 glu_DASH_L_c + 1.0 acorn_c <=> 1.0 acglu_c + 1.0 orn_c	(SVEN_RS05735 or SVEN_RS35005)	Arginine and Proline Metabolism
P5CD	1-pyrroline-5-carboxylate dehydrogenase	0.0	1.0 1pyr5c_c + 2.0 h2o_c + 1.0 nad_c -> 1.0 glu_DASH_L_c + 1.0 nadh_c + 1.0 h_c	(SVEN_RS25780)	Arginine and Proline Metabolism
P5CR	pyrroline-5-carboxylate reductase	0.0	1.0 1pyr5c_c + 1.0 nadph_c + 2.0 h_c -> 1.0 pro_DASH_L_c + 1.0 nadp_c	(SVEN_RS15820)	Arginine and Proline Metabolism
PHCD	L-1-pyrroline-3-hydroxy-5-carboxylate dehydrogenase	0.0	2.0 h2o_c + 1.0 1p3h5c_c + 1.0 nad_c -> 1.0 nadh_c + 1.0 h_c + 1.0 e4hglu_c	(SVEN_RS25780)	Arginine and Proline Metabolism
PTRCTA	Putrescine Transaminase	0.0	1.0 akg_c + 1.0 ptrc_c -> 1.0 glu_DASH_L_c + 1.0 4abutn_c	(SVEN_RS27175 or SVEN_RS05725 or SVEN_RS26385 or SVEN_RS31975 or SVEN_RS34995 or SVEN_RS24265 or SVEN_RS01080 or SVEN_RS16710 or SVEN_RS26500 or SVEN_RS30585 or SVEN_RS22390)	Arginine and Proline Metabolism
PUTA3	L-Glutamate 5-semialdehyde:NAD+ oxidoreductase	0.0	1.0 glu5sa_c + 1.0 h2o_c + 1.0 nad_c -> 1.0 glu_DASH_L_c + 1.0 nadh_c + 2.0 h_c	(SVEN_RS25780)	Arginine and Proline Metabolism
SSALy	succinate-semialdehyde dehydrogenase (NADP)	0.0	1.0 h2o_c + 1.0 sucsal_c + 1.0 nadp_c -> 1.0 succ_c + 1.0 nadph_c + 2.0 h_c	(SVEN_RS26395 or SVEN_RS10005 or SVEN_RS35375 or SVEN_RS05885 or SVEN_RS06470 or SVEN_RS12415 or SVEN_RS22155 or SVEN_RS01540 or SVEN_RS22740 or SVEN_RS00585 or SVEN_RS27650 or SVEN_RS26525 or SVEN_RS00940 or SVEN_RS16190 or SVEN_RS02380 or SVEN_RS33565 or SVEN_RS15285 or SVEN_RS26455 or SVEN_RS26395 or SVEN_RS10005 or SVEN_RS35375 or SVEN_RS05885 or SVEN_RS06470 or SVEN_RS12415 or SVEN_RS22155 or SVEN_RS01540 or SVEN_RS22740 or SVEN_RS00585 or SVEN_RS27650 or SVEN_RS26525 or SVEN_RS00940 or SVEN_RS16190 or SVEN_RS02380 or SVEN_RS33565 or SVEN_RS15285 or SVEN_RS26455)	Arginine and Proline Metabolism
UREA	urease	0.0	1.0 h2o_c + 1.0 urea_c + 2.0 h_c -> 1.0 co2_c + 2.0 nh4_c	((SVEN_RS04030 and SVEN_RS04035 and SVEN_RS04040) or (SCO5525 and SVEN_RS04030))	Arginine and Proline Metabolism
3OADPCOAT	3-oxoadipate CoA-transferase	0.0	1.0 succoa_c + 1.0 3oxoadp_c -> 1.0 succ_c + 1.0 oxadpcoa_c	((SCO6702 and SCO6703))	Benzoate Metabolism
4CMLCL	4-carboxymuconolactone decarboxylase	0.0	1.0 4cml_c + 1.0 h_c -> 1.0 5odhf2a_c + 1.0 co2_c	(SVEN_RS30480)	Benzoate Metabolism
OXOAEL	3-oxoadipate enol-lactone hydrolase	0.0	1.0 5odhf2a_c + 1.0 h2o_c -> 1.0 h_c + 1.0 3oxoadp_c	(SVEN_RS30480)	Benzoate Metabolism
PCADYOX	protocatechuate 3,4-dioxygenase	0.0	1.0 o2_c + 1.0 34dhbz_c -> 2.0 h_c + 1.0 CCbuttc_c	((SCO6699 and SCO6700))	Benzoate Metabolism
AACOATi	Acetoacetyl-CoA:acetate CoA-transferase	0.0	1.0 acac_c + 1.0 coa_c + 1.0 atp_c -> 1.0 aacoa_c + 1.0 ppi_c + 1.0 amp_c	(SVEN_RS04770 or SVEN_RS16485)	Butanoate Metabolism
BDH	(R)-3-Hydroxybutanoate:NAD+ oxidoreductase	-1000.0	1.0 bhb_c + 1.0 nad_c <=> 1.0 acac_c + 1.0 nadh_c + 1.0 h_c	(SVEN_RS03250)	Butanoate Metabolism
IBMi	isobutyryl-CoA mutase (irreversible)	0.0	1.0 ibcoa_c -> 1.0 btcoa_c	((SVEN_RS22230 and SVEN_RS31255 and SVEN_RS32585 and SVEN_RS25150 and SVEN_RS31255 and SVEN_RS32590 and SVEN_RS22555) or SVEN_RS22230)	Butanoate Metabolism
3HAD100	3-hydroxyacyl-[acyl-carrier-protein] dehydratase (n-C10:0)	0.0	1.0 3hdecACP_c -> 1.0 tdec2eACP_c + 1.0 h2o_c	()	Cell Envelope Biosynthesis
3HAD110	3-hydroxyacyl-[acyl-carrier-protein] dehydratase (n-C11:0)	0.0	1.0 3hundcaACP_c -> 1.0 h2o_c + 1.0 tundca2eACP_c	()	Cell Envelope Biosynthesis
3HAD120	3-hydroxyacyl-[acyl-carrier-protein] dehydratase (n-C12:0)	0.0	1.0 3hddecACP_c -> 1.0 h2o_c + 1.0 tddec2eACP_c	()	Cell Envelope Biosynthesis
3HAD121	3-hydroxyacyl-[acyl-carrier-protein] dehydratase (n-C12:1)	0.0	1.0 3hcddec5eACP_c -> 1.0 h2o_c + 1.0 t3c5ddeceACP_c	()	Cell Envelope Biosynthesis
3HAD130	3-hydroxyacyl-[acyl-carrier-protein] dehydratase (n-C13:0)	0.0	1.0 3htridcaACP_c -> 1.0 ttridca2eACP_c + 1.0 h2o_c	()	Cell Envelope Biosynthesis
3HAD140	3-hydroxyacyl-[acyl-carrier-protein] dehydratase (n-C14:0)	0.0	1.0 3hmrsACP_c -> 1.0 h2o_c + 1.0 tmrs2eACP_c	()	Cell Envelope Biosynthesis
3HAD141	3-hydroxyacyl-[acyl-carrier-protein] dehydratase (n-C14:1)	0.0	1.0 3hcmrs7eACP_c -> 1.0 h2o_c + 1.0 t3c7mrseACP_c	()	Cell Envelope Biosynthesis
3HAD150	3-hydroxyacyl-[acyl-carrier-protein] dehydratase (n-C15:0)	0.0	1.0 3hptdcaACP_c -> 1.0 h2o_c + 1.0 tptdca2eACP_c	()	Cell Envelope Biosynthesis
3HAD160	3-hydroxyacyl-[acyl-carrier-protein] dehydratase (n-C16:0)	0.0	1.0 3hpalmACP_c -> 1.0 h2o_c + 1.0 tpalm2eACP_c	()	Cell Envelope Biosynthesis
3HAD161	3-hydroxyacyl-[acyl-carrier-protein] dehydratase (n-C16:1)	0.0	1.0 3hcpalm9eACP_c -> 1.0 h2o_c + 1.0 t3c9palmeACP_c	()	Cell Envelope Biosynthesis
3HAD50	3-hydroxyacyl-[acyl-carrier-protein] dehydratase (n-C5:0)	0.0	1.0 3hptnACP_c -> 1.0 tptn2eACP_c + 1.0 h2o_c	()	Cell Envelope Biosynthesis
3HAD60	3-hydroxyacyl-[acyl-carrier-protein] dehydratase (n-C6:0)	0.0	1.0 3hhexACP_c -> 1.0 thex2eACP_c + 1.0 h2o_c	()	Cell Envelope Biosynthesis
3HAD70	3-hydroxyacyl-[acyl-carrier-protein] dehydratase (n-C7:0)	0.0	1.0 3hhepACP_c -> 1.0 thep2eACP_c + 1.0 h2o_c	()	Cell Envelope Biosynthesis
3HAD80	3-hydroxyacyl-[acyl-carrier-protein] dehydratase (n-C8:0)	0.0	1.0 3hoctACP_c -> 1.0 h2o_c + 1.0 toct2eACP_c	()	Cell Envelope Biosynthesis
3HAD90	3-hydroxyacyl-[acyl-carrier-protein] dehydratase (n-C9:0)	0.0	1.0 3hnonACP_c -> 1.0 h2o_c + 1.0 tnon2eACP_c	()	Cell Envelope Biosynthesis
3HADai110	3-hydroxyacyl-[acyl-carrier-protein] dehydratase (ante-iso-C11:0)	0.0	1.0 3haiC11ACP_c -> 1.0 h2o_c + 1.0 taiC112eACP_c	()	Cell Envelope Biosynthesis
3HADai130	3-hydroxyacyl-[acyl-carrier-protein] dehydratase (ante-iso-C13:0)	0.0	1.0 3haiC13ACP_c -> 1.0 h2o_c + 1.0 taiC132eACP_c	()	Cell Envelope Biosynthesis
3HADai150	3-hydroxyacyl-[acyl-carrier-protein] dehydratase (ante-iso-C15:0)	0.0	1.0 3haiC15ACP_c -> 1.0 h2o_c + 1.0 taiC152eACP_c	()	Cell Envelope Biosynthesis
3HADai170	3-hydroxyacyl-[acyl-carrier-protein] dehydratase (ante-iso-C17:0)	0.0	1.0 3haiC17ACP_c -> 1.0 taiC172eACP_c + 1.0 h2o_c	()	Cell Envelope Biosynthesis
3HADai70	3-hydroxyacyl-[acyl-carrier-protein] dehydratase (ante-iso-C7:0)	0.0	1.0 3haiC7ACP_c -> 1.0 h2o_c + 1.0 taiC72eACP_c	()	Cell Envelope Biosynthesis
3HADai90	3-hydroxyacyl-[acyl-carrier-protein] dehydratase (ante-iso-C9:0)	0.0	1.0 3haiC9ACP_c -> 1.0 taiC92eACP_c + 1.0 h2o_c	()	Cell Envelope Biosynthesis
3HADi100	3-hydroxyacyl-[acyl-carrier-protein] dehydratase (iso-C10:0)	0.0	1.0 3hiC10ACP_c -> 1.0 tiC102eACP_c + 1.0 h2o_c	()	Cell Envelope Biosynthesis
3HADi110	3-hydroxyacyl-[acyl-carrier-protein] dehydratase (iso-C11:0)	0.0	1.0 3hiC11ACP_c -> 1.0 h2o_c + 1.0 tiC112eACP_c	()	Cell Envelope Biosynthesis
3HADi120	3-hydroxyacyl-[acyl-carrier-protein] dehydratase (iso-C12:0)	0.0	1.0 3hiC12ACP_c -> 1.0 h2o_c + 1.0 tiC122eACP_c	()	Cell Envelope Biosynthesis
3HADi130	3-hydroxyacyl-[acyl-carrier-protein] dehydratase (iso-C13:0)	0.0	1.0 3hiC13ACP_c -> 1.0 h2o_c + 1.0 tiC132eACP_c	()	Cell Envelope Biosynthesis
3HADi140	3-hydroxyacyl-[acyl-carrier-protein] dehydratase (iso-C14:0)	0.0	1.0 3hiC14ACP_c -> 1.0 h2o_c + 1.0 tiC142eACP_c	()	Cell Envelope Biosynthesis
3HADi150	3-hydroxyacyl-[acyl-carrier-protein] dehydratase (iso-C15:0)	0.0	1.0 3hiC15ACP_c -> 1.0 tiC152eACP_c + 1.0 h2o_c	()	Cell Envelope Biosynthesis
3HADi160	3-hydroxyacyl-[acyl-carrier-protein] dehydratase (iso-C16:0)	0.0	1.0 3hiC16ACP_c -> 1.0 tiC162eACP_c + 1.0 h2o_c	()	Cell Envelope Biosynthesis
3HADi170	3-hydroxyacyl-[acyl-carrier-protein] dehydratase (iso-C17:0)	0.0	1.0 3hiC17ACP_c -> 1.0 h2o_c + 1.0 tiC172eACP_c	()	Cell Envelope Biosynthesis
3HADi60	3-hydroxyacyl-[acyl-carrier-protein] dehydratase (iso-C6:0)	0.0	1.0 3hiC6ACP_c -> 1.0 h2o_c + 1.0 tiC62eACP_c	()	Cell Envelope Biosynthesis
3HADi70	3-hydroxyacyl-[acyl-carrier-protein] dehydratase (iso-C7:0)	0.0	1.0 3hiC7ACP_c -> 1.0 tiC72eACP_c + 1.0 h2o_c	()	Cell Envelope Biosynthesis
3HADi80	3-hydroxyacyl-[acyl-carrier-protein] dehydratase (iso-C8:0)	0.0	1.0 3hiC8ACP_c -> 1.0 tiC82eACP_c + 1.0 h2o_c	()	Cell Envelope Biosynthesis
3HADi90	3-hydroxyacyl-[acyl-carrier-protein] dehydratase (iso-C9:0)	0.0	1.0 3hiC9ACP_c -> 1.0 h2o_c + 1.0 tiC92eACP_c	()	Cell Envelope Biosynthesis
3OAR100	3-oxoacyl-[acyl-carrier-protein] reductase (n-C10:0)	-1000.0	1.0 nadph_c + 1.0 h_c + 1.0 3odecACP_c <=> 1.0 nadp_c + 1.0 3hdecACP_c	(SVEN_RS05880 or SVEN_RS07770 or SVEN_RS07105 or SVEN_RS04390 or SVEN_RS30945 or SVEN_RS29680 or SVEN_RS08140 or SVEN_RS07770 or SVEN_RS08135 or SVEN_RS07105 or SVEN_RS09815 or SVEN_RS04390 or SVEN_RS14785 or SVEN_RS30945 or SVEN_RS09090 or SVEN_RS10985 or SVEN_RS02390 or SVEN_RS29170 or SVEN_RS26830 or SVEN_RS30320 or SVEN_RS07245 or SVEN_RS29625 or SVEN_RS24335 or SVEN_RS20315 or SVEN_RS04390 or SVEN_RS10985 or SVEN_RS02390 or SVEN_RS30320)	Cell Envelope Biosynthesis
3OAR110	3-oxoacyl-[acyl-carrier-protein] reductase (n-C11:0)	-1000.0	1.0 nadph_c + 1.0 h_c + 1.0 3oundcaACP_c <=> 1.0 3hundcaACP_c + 1.0 nadp_c	(SVEN_RS05880 or SVEN_RS07770 or SVEN_RS07105 or SVEN_RS04390 or SVEN_RS30945 or SVEN_RS29680 or SVEN_RS08140 or SVEN_RS07770 or SVEN_RS08135 or SVEN_RS07105 or SVEN_RS09815 or SVEN_RS04390 or SVEN_RS14785 or SVEN_RS30945 or SVEN_RS09090 or SVEN_RS10985 or SVEN_RS02390 or SVEN_RS29170 or SVEN_RS26830 or SVEN_RS30320 or SVEN_RS07245 or SVEN_RS29625 or SVEN_RS24335 or SVEN_RS20315 or SVEN_RS04390 or SVEN_RS10985 or SVEN_RS02390 or SVEN_RS30320)	Cell Envelope Biosynthesis
3OAR120	3-oxoacyl-[acyl-carrier-protein] reductase (n-C12:0)	-1000.0	1.0 nadph_c + 1.0 h_c + 1.0 3oddecACP_c <=> 1.0 nadp_c + 1.0 3hddecACP_c	(SVEN_RS05880 or SVEN_RS07770 or SVEN_RS07105 or SVEN_RS04390 or SVEN_RS30945 or SVEN_RS29680 or SVEN_RS08140 or SVEN_RS07770 or SVEN_RS08135 or SVEN_RS07105 or SVEN_RS09815 or SVEN_RS04390 or SVEN_RS14785 or SVEN_RS30945 or SVEN_RS09090 or SVEN_RS10985 or SVEN_RS02390 or SVEN_RS29170 or SVEN_RS26830 or SVEN_RS30320 or SVEN_RS07245 or SVEN_RS29625 or SVEN_RS24335 or SVEN_RS20315 or SVEN_RS04390 or SVEN_RS10985 or SVEN_RS02390 or SVEN_RS30320)	Cell Envelope Biosynthesis
3OAR121	3-oxoacyl-[acyl-carrier-protein] reductase (n-C12:1)	-1000.0	1.0 nadph_c + 1.0 h_c + 1.0 3ocddec5eACP_c <=> 1.0 3hcddec5eACP_c + 1.0 nadp_c	(SVEN_RS05880 or SVEN_RS07770 or SVEN_RS07105 or SVEN_RS04390 or SVEN_RS30945 or SVEN_RS29680 or SVEN_RS08140 or SVEN_RS07770 or SVEN_RS08135 or SVEN_RS07105 or SVEN_RS09815 or SVEN_RS04390 or SVEN_RS14785 or SVEN_RS30945 or SVEN_RS09090 or SVEN_RS10985 or SVEN_RS02390 or SVEN_RS29170 or SVEN_RS26830 or SVEN_RS30320 or SVEN_RS07245 or SVEN_RS29625 or SVEN_RS24335 or SVEN_RS20315 or SVEN_RS04390 or SVEN_RS10985 or SVEN_RS02390 or SVEN_RS30320)	Cell Envelope Biosynthesis
3OAR130	3-oxoacyl-[acyl-carrier-protein] reductase (n-C13:0)	-1000.0	1.0 3otridcaACP_c + 1.0 nadph_c + 1.0 h_c <=> 1.0 3htridcaACP_c + 1.0 nadp_c	(SVEN_RS05880 or SVEN_RS07770 or SVEN_RS07105 or SVEN_RS04390 or SVEN_RS30945 or SVEN_RS29680 or SVEN_RS08140 or SVEN_RS07770 or SVEN_RS08135 or SVEN_RS07105 or SVEN_RS09815 or SVEN_RS04390 or SVEN_RS14785 or SVEN_RS30945 or SVEN_RS09090 or SVEN_RS10985 or SVEN_RS02390 or SVEN_RS29170 or SVEN_RS26830 or SVEN_RS30320 or SVEN_RS07245 or SVEN_RS29625 or SVEN_RS24335 or SVEN_RS20315 or SVEN_RS04390 or SVEN_RS10985 or SVEN_RS02390 or SVEN_RS30320)	Cell Envelope Biosynthesis
3OAR140	3-oxoacyl-[acyl-carrier-protein] reductase (n-C14:0)	-1000.0	1.0 nadph_c + 1.0 h_c + 1.0 3omrsACP_c <=> 1.0 nadp_c + 1.0 3hmrsACP_c	(SVEN_RS05880 or SVEN_RS07770 or SVEN_RS07105 or SVEN_RS04390 or SVEN_RS30945 or SVEN_RS29680 or SVEN_RS08140 or SVEN_RS07770 or SVEN_RS08135 or SVEN_RS07105 or SVEN_RS09815 or SVEN_RS04390 or SVEN_RS14785 or SVEN_RS30945 or SVEN_RS09090 or SVEN_RS10985 or SVEN_RS02390 or SVEN_RS29170 or SVEN_RS26830 or SVEN_RS30320 or SVEN_RS07245 or SVEN_RS29625 or SVEN_RS24335 or SVEN_RS20315 or SVEN_RS04390 or SVEN_RS10985 or SVEN_RS02390 or SVEN_RS30320)	Cell Envelope Biosynthesis
3OAR141	3-oxoacyl-[acyl-carrier-protein] reductase (n-C14:1)	-1000.0	1.0 nadph_c + 1.0 h_c + 1.0 3ocmrs7eACP_c <=> 1.0 nadp_c + 1.0 3hcmrs7eACP_c	(SVEN_RS05880 or SVEN_RS07770 or SVEN_RS07105 or SVEN_RS04390 or SVEN_RS30945 or SVEN_RS29680 or SVEN_RS08140 or SVEN_RS07770 or SVEN_RS08135 or SVEN_RS07105 or SVEN_RS09815 or SVEN_RS04390 or SVEN_RS14785 or SVEN_RS30945 or SVEN_RS09090 or SVEN_RS10985 or SVEN_RS02390 or SVEN_RS29170 or SVEN_RS26830 or SVEN_RS30320 or SVEN_RS07245 or SVEN_RS29625 or SVEN_RS24335 or SVEN_RS20315 or SVEN_RS04390 or SVEN_RS10985 or SVEN_RS02390 or SVEN_RS30320)	Cell Envelope Biosynthesis
3OAR150	3-oxoacyl-[acyl-carrier-protein] reductase (n-C15:0)	-1000.0	1.0 3optdcaACP_c + 1.0 nadph_c + 1.0 h_c <=> 1.0 nadp_c + 1.0 3hptdcaACP_c	(SVEN_RS05880 or SVEN_RS07770 or SVEN_RS07105 or SVEN_RS04390 or SVEN_RS30945 or SVEN_RS29680 or SVEN_RS08140 or SVEN_RS07770 or SVEN_RS08135 or SVEN_RS07105 or SVEN_RS09815 or SVEN_RS04390 or SVEN_RS14785 or SVEN_RS30945 or SVEN_RS09090 or SVEN_RS10985 or SVEN_RS02390 or SVEN_RS29170 or SVEN_RS26830 or SVEN_RS30320 or SVEN_RS07245 or SVEN_RS29625 or SVEN_RS24335 or SVEN_RS20315 or SVEN_RS04390 or SVEN_RS10985 or SVEN_RS02390 or SVEN_RS30320)	Cell Envelope Biosynthesis
3OAR160	3-oxoacyl-[acyl-carrier-protein] reductase (n-C16:0)	-1000.0	1.0 nadph_c + 1.0 h_c + 1.0 3opalmACP_c <=> 1.0 nadp_c + 1.0 3hpalmACP_c	(SVEN_RS05880 or SVEN_RS07770 or SVEN_RS07105 or SVEN_RS04390 or SVEN_RS30945 or SVEN_RS29680 or SVEN_RS08140 or SVEN_RS07770 or SVEN_RS08135 or SVEN_RS07105 or SVEN_RS09815 or SVEN_RS04390 or SVEN_RS14785 or SVEN_RS30945 or SVEN_RS09090 or SVEN_RS10985 or SVEN_RS02390 or SVEN_RS29170 or SVEN_RS26830 or SVEN_RS30320 or SVEN_RS07245 or SVEN_RS29625 or SVEN_RS24335 or SVEN_RS20315 or SVEN_RS04390 or SVEN_RS10985 or SVEN_RS02390 or SVEN_RS30320)	Cell Envelope Biosynthesis
3OAR161	3-oxoacyl-[acyl-carrier-protein] reductase (n-C16:1)	-1000.0	1.0 3ocpalm9eACP_c + 1.0 nadph_c + 1.0 h_c <=> 1.0 3hcpalm9eACP_c + 1.0 nadp_c	(SVEN_RS05880 or SVEN_RS07770 or SVEN_RS07105 or SVEN_RS04390 or SVEN_RS30945 or SVEN_RS29680 or SVEN_RS08140 or SVEN_RS07770 or SVEN_RS08135 or SVEN_RS07105 or SVEN_RS09815 or SVEN_RS04390 or SVEN_RS14785 or SVEN_RS30945 or SVEN_RS09090 or SVEN_RS10985 or SVEN_RS02390 or SVEN_RS29170 or SVEN_RS26830 or SVEN_RS30320 or SVEN_RS07245 or SVEN_RS29625 or SVEN_RS24335 or SVEN_RS20315 or SVEN_RS04390 or SVEN_RS10985 or SVEN_RS02390 or SVEN_RS30320)	Cell Envelope Biosynthesis
