Metabolite ID	Metabolite name	Formula	Compartment
ttdcap_c	Tetradecanoyl-phosphate (n-C14:0)	C14H28O5P	c
C03572_c	2-Chloro-cis,cis-muconate	C6H5ClO4	c
C16614_c	6-Methylmercaptopurine	C6H6N4S	c
dimp_c	dIMP	C10H11N4O7P	c
dimp_e	dIMP	C10H11N4O7P	e
no_c	Nitric oxide	NO	c
4crsol_c	p-Cresol	C7H8O	c
3oiC14ACP_c	3-Oxoisotetradecanoyl-[acyl-carrier protein]	C25H45N2O9PRS	c
dgdp_c	dGDP	C10H12N5O10P2	c
3oacoa_c	3-oxo-fatty acyl-CoA(4-)	C24H33N7O18P3SR	c
C06376_c	N-Acetyl-D-galactosamine	C8H16NO9P	c
trnamet_c	tRNA(Met)	R	c
C04171_c	(2S,3S)-2,3-Dihydro-2,3-dihydroxybenzoate	C7H8O4	c
adocbip_c	Adenosyl cobinamide phosphate	C58H83CoN16O14P	c
peracd_c	perillate	C10H13O2	c
Lfmkynr_c	L-Formylkynurenine	C11H12N2O4	c
ru5p_DASH_D_c	D-Ribulose 5-phosphate	C5H9O8P	c
12dgr150_c	1,2-Diacyl-sn-glycerol (dipentadecanoyl, n-C15:0)	C33H64O5	c
3oiC11ACP_c	3-Oxoisoundecanoyl-[acyl-carrier protein]	C22H39N2O9PRS	c
thm_c	Thiamin	C12H17N4OS	c
thm_e	Thiamin	C12H17N4OS	e
fe2_c	Fe2+	Fe	c
C05485_c	21-Hydroxypregnenolone	C21H32O3	c
moco_c	molybdenum cofactor	C10H10N5O8PS2Mo	c
C02514_c	3-Fumarylpyruvate	C7H6O6	c
trnahis_c	tRNA(His)	R	c
fe2_e	Fe2+	Fe	e
14glun_c	alpha-D-glucose	C6H12O6	c
udcpdp_c	Undecaprenyl diphosphate	C55H89O7P2	c
clpn170_c	cardiolipin (tetraheptadecanoyl, n-C17:0)	C77H148O17P2	c
C05404_c	D-Gal	C18H32O16	c
C14803_c	1-Nitro-7-hydroxy-8-glutathionyl-7,8-dihydronaphthalene	C20H24N4O9S	c
C05487_c	17alpha,21-Dihydroxypregnenolone	C21H32O4	c
C06113_c	L-Aspartyl-tRNA(Asn)	C14H22NO13PR2(C5H8O6PR)n	c
co_c	carbon monoxide(1+)	CHO	c
uacmam_c	UDP-N-acetyl-D-mannosamine	C17H25N3O17P2	c
n4abutn_c	4-acetamidobutanal	C6H11NO2	c
adocbl_c	Adenosylcobalamin	C72H100CoN18O17P	c
C00668_c	alpha-D-Glucose	C6H13O9P	c
pai140_c	1,2-diisotetradecanoyl-sn-glycerol 3-phosphate	C31H59O8P1	c
betald_c	Betaine aldehyde	C5H12NO	c
rdmbzi_c	N1-(alpha-D-ribosyl)-5,6-dimethylbenzimidazole	C14H18N2O4	c
arg_DASH_L_c	L-Arginine	C6H15N4O2	c
arg_DASH_L_e	L-Arginine	C6H15N4O2	e
dgsn_c	Deoxyguanosine	C10H13N5O4	c
ppbng_c	Porphobilinogen	C10H13N2O4	c
dgsn_e	Deoxyguanosine	C10H13N5O4	e
paai150_c	1,2-diante-isopentadecanoyl-sn-glycerol 3-phosphate	C33H63O8P1	c
sheme_c	Siroheme	C42H36FeN4O16	c
C15498_c	ROOH	HO2R	c
histd_c	L-Histidinol	C6H12N3O	c
C16520_c	Hexadecenoyl-[acyl-carrier	C16H29OSR	c
copre5_c	cobalt-precorrin 5	C45H45N4O16Co	c
sufbcd_c	SufBCD scaffold complex	H8O2S6R	c
g3p_c	Glyceraldehyde 3-phosphate	C3H5O6P	c
gal_e	D-Galactose	C6H12O6	e
1iC18g3p_c	1-isooctadecanoyl-sn-glycerol 3-phosphate	C21H41O7P1	c
2ddglcn_c	2-Dehydro-3-deoxy-D-gluconate	C6H9O6	c
2ddglcn_e	2-Dehydro-3-deoxy-D-gluconate	C6H9O6	e
hqn_c	hydroquinone	C6H6O2	c
lppg_c	L-lactyl-2-diphospho-5'-guanosine	C13H16N5O13P2	c
pai180_c	1,2-diisooctadecanoyl-sn-glycerol 3-phosphate	C39H75O8P1	c
3hmbcoa_c	(S)-3-Hydroxy-2-methylbutyryl-CoA	C26H40N7O18P3S	c
tiC162eACP_c	trans-isohexadec-2-enoyl-[acyl-carrier protein]	C27H49N2O8PRS	c
C06231_c	Ectoine	C6H10N2O2	c
tundca2eACP_c	trans-undec-2-enoyl-[acyl-carrier protein]	C22H39N2O8PRS	c
lgt_DASH_S_c	(R)-S-lactoylglutathionate(1-)	C13H20N3O8S	c
3c2hmp_c	3-Carboxy-2-hydroxy-4-methylpentanoate	C7H10O5	c
thymd_e	Thymidine	C10H14N2O5	e
meoh_c	Methanol	CH4O1	c
thymd_c	Thymidine	C10H14N2O5	c
moadamp_c	MoaD Protein with bound AMP	C11H12N5O8P1X	c
pro_DASH_D_c	D-proline zwitterion	C5H9NO2	c
C03434_c	Tetrachlorohydroquinone	C6H2Cl4O2	c
C14801_c	1-Nitro-5,6-dihydroxy-dihydronaphthalene	C10H9NO4	c
CDA_e	calcium-dependent antibiotics 2b	C67H75N14O29P	e
ser_DASH_L_c	L-Serine	C3H7NO3	c
ser_DASH_L_e	L-Serine	C3H7NO3	e
Cluster24_nrps_c	Cluster24_nrps_c		c
Cluster24_nrps_e	Cluster24_nrps_e		e
C11088_c	1,2-Dibromoethane	C2H4Br2	c
fgam_c	N2-Formyl-N1-(5-phospho-D-ribosyl)glycinamide	C8H13N2O9P	c
C00826_c	L-Arogenate	C10H13NO5	c
tagi170_c	Triacylglycerol (triisoheptadecanoyl, iso-C17:0)	C54H104O6	c
malthx_e	Maltohexaose	C36H62O31	e
malthx_c	Maltohexaose	C36H62O31	c
C06395_c	omega-Agatoxin	C4H6N2O3R2	c
estrone_c	estrone	C18H22O2	c
quln_c	Quinolinate	C7H3NO4	c
1iC14g3p_c	1-isotetradecanoyl-sn-glycerol 3-phosphate	C17H33O7P1	c
3opalmACP_c	3-Oxohexadecanoyl-[acyl-carrier protein]	C27H49N2O9PRS	c
pa160_c	1,2-dihexadecanoyl-sn-glycerol 3-phosphate	C35H67O8P1	c
C00747_c	Pyridine	C5H5N	c
srb_DASH_L_c	keto-L-sorbose	C6H12O6	c
orot5p_c	Orotidine 5'-phosphate	C10H10N2O11P	c
copre3_c	cobalt-precorrin 3	C43H40N4O16Co	c
but2eACP_c	But-2-enoyl-[acyl-carrier protein]	C15H25N2O8PRS	c
murein4px4p_c	two disacharide linked murein units, tetrapeptide corsslinked tetrapeptide (A2pm->D-ala) (middle of chain)	C74H112N14O39	c
C11827_c	[GlcNAc-(1->4)-Mur2Ac(oyl-L-Ala-g-D-Glu-A2pm-D-Ala-D-Ala)]n-diphosphoundecaprenol	C95H156N8O28P2(C40H64N8O21)n-1	c
Lkynr_c	L-Kynurenine	C10H12N2O3	c
tdcoa_c	Tetradecanoyl-CoA (n-C14:0CoA)	C35H58N7O17P3S	c
3mb2coa_c	3-Methylbut-2-enoyl-CoA	C26H38N7O17P3S	c
cytd_c	Cytidine	C9H13N3O5	c
3hnonACP_c	(R)-3-Hydroxynonanoyl-[acyl-carrier protein]	C20H37N2O9PRS	c
bglycogen_c	branching glycogen	C6H10O5	c
t2m26dcoa_c	trans-2-Methyl-5-isopropylhexa-2,5-dienoyl-CoA	C31H46N7O17P3S	c
C14851_c	Benzo[a]pyrene-4,5-oxide	C20H12O	c
trnaphe_c	tRNA(Phe)	R	c
23dhdp_c	2,3-Dihydrodipicolinate	C7H5NO4	c
2mcit_c	2-methylcitrate(3-)	C7H7O7	c
C05729_c	R-S-Cysteinylglycine	C5H9N2O3SR	c
mppp9_c	Mg-protoporphyrin IX	C34H30MgN4O4	c
C15602_c	Quinone		c
C05618_c	3-Chlorocatechol	C6H5ClO2	c
ppcoa_c	Propanoyl-CoA	C24H36N7O17P3S	c
mql9_c	Menaquinol 9	C56H82O2	c
3optnACP_c	3-Oxopentanoyl-[acyl-carrier protein]	C16H27N2O9PRS	c
6pgl_c	6-phospho-D-glucono-1,5-lactone	C6H9O9P	c
CCbuttc_c	cis,cis-Butadiene-1,2,4-tricarboxylate	C7H3O6	c
C14855_c	4,5-Dihydro-4-hydroxy-5-S-glutathionyl-benzo[a]pyrene	C30H29N3O7S	c
C14857_c	1,1-Dichloroethylene	C2H2Cl2O	c
clpni140_c	cardiolipin (isotetratetradecanoyl, iso-C14:0)	C65H124O17P2	c
rephaccoa_c	Ring 1,2-epoxyphenylacetyl-CoA	C29H38N7O18P3S	c
gly_c	Glycine	C2H5NO2	c
nformanth_c	N-Formylanthranilate	C8H6NO3	c
oxa_c	Oxalate	C2O4	c
2mcacn_c	(Z)-but-2-ene-1,2,3-tricarboxylate	C7H5O6	c
dhap_c	Dihydroxyacetone phosphate	C3H5O6P	c
C07054_c	Isoniazid	C6H7N3O	c
sprm_c	Spermine	C10H30N4	c
murein5px4p_c	two disacharide linked murein units, pentapeptide crosslinked tetrapeptide (A2pm->D-ala) (middle of chain)	C77H117N15O40	c
5ddg6p_c	5-dehydro-2-deoxy-D-gluconate 6-phosphate	C6H8O9P	c
sucsal_c	Succinic semialdehyde	C4H5O3	c
iC11ACP_c	Isoundecanoyl-ACP (iso-C11:0ACP)	C22H41N2O8PRS	c
malthp_e	Maltoheptaose	C42H72O36	e
malthp_c	Maltoheptaose	C42H72O36	c
cdec3eACP_c	cis-dec-3-enoyl-[acyl-carrier protein] (n-C10:1)	C21H37N2O8PRS	c
C02691_c	Heteropyrithiamine	C11H13N4	c
5hxkynam_c	5-hydroxykynurenamine	C9H13N2O2	c
C16248_c	2,6-Dibromohydroquinone	C6H4Br2O2	c
arab_DASH_L_c	L-Arabinose	C5H10O5	c
arab_DASH_L_e	L-Arabinose	C5H10O5	e
2dhp_c	2-Dehydropantoate	C6H9O4	c
C14858_c	2,2-Dichloroacetaldehyde	C2H2Cl2O	c
dgtp_c	dGTP	C10H12N5O13P3	c
ps181_c	phosphatidylserine (dioctadec-11-enoyl, n-C18:1)	C42H77N1O10P1	c
cl_e	Chloride	Cl	e
indole_e	Indole	C8H7N	e
C14144_c	5-Carboxy-2-pentenoyl-CoA	C27H42N7O19P3S	c
C16329_c	3-Hydroxy-OPC8-CoA	C39H64N7O19P3S	c
srtn_c	serotonin	C10H13N2O	c
C15521_c	Alkanesulfonate	CH3O3SR	c
pydx5p_c	Pyridoxal 5'-phosphate	C8H8NO6P	c
lac_DASH_L_e	L-Lactate	C3H5O3	e
sl2a6o_c	N-Succinyl-2-L-amino-6-oxoheptanedioate	C11H12NO8	c
C16362_c	3,6,8-Trimethylallantoin	C7H12N4O3	c
tag150_c	Triacylglycerol (tripentadecanoyl, n-C15:0)	C48H92O6	c
4ppcys_c	N-((R)-4-Phosphopantothenoyl)-L-cysteine	C12H20N2O9PS	c
6hmhptpp_c	6-hydroxymethyl-dihydropterin pyrophosphate	C7H8N5O8P2	c
hemeO_c	Heme O	C49H56FeN4O5	c
3hdecACP_c	(R)-3-Hydroxydecanoyl-[acyl-carrier protein]	C21H39N2O9PRS	c
wco_c	tungsten binding cofactor	C10H10N5O8PS2W	c
datp_c	dATP	C10H12N5O12P3	c
apoACPact_c	apoprotein [acyl carrier protein] (ACT)	RHO	c
1odecg3p_c	1-octadecanoyl-sn-glycerol 3-phosphate	C21H41O7P1	c
sucr_c	Sucrose	C12H22O11	c
3sala_c	3-sulfino-L-alanine	C3H6NO4S	c
rib_DASH_D_c	D-Ribose	C5H10O5	c
hpglu_c	Tetrahydropteroyltri-L-glutamate	C24H34N8O12	c
ferrioxamB_c	Ferrioxamine B	C25H45FeN6O8	c
rib_DASH_D_e	D-Ribose	C5H10O5	e
pa120_c	1,2-didodecanoyl-sn-glycerol 3-phosphate	C27H51O8P1	c
3ocmrs7eACP_c	3-oxo-cis-myristol-7-eoyl-[acyl-carrier protein]	C25H43N2O9PRS	c
lyx_DASH_L_c	L-Lyxose	C5H10O5	c
lyx_DASH_L_e	L-Lyxose	C5H10O5	e
3hanthrn_c	3-Hydroxyanthranilate	C7H7NO3	c
C00110_c	Dolichyl	C20H37O4P(C5H8)n	c
3hcvac11eACP_c	(R)-3-hydroxy-cis-vacc-11-enoyl-[acyl-carrier protein]	C29H53N2O9PRS	c
dtdpglu_c	dTDPglucose	C16H24N2O16P2	c
vanlt_c	Vanillate	C8H7O4	c
vanlt_e	Vanillate	C8H7O4	e
ddcaACP_c	Dodecanoyl-ACP (n-C12:0ACP)	C23H43N2O8PRS	c
pi180_c	phosphatidylinositol (dioctadecanoyl, n-C18:0)	C45H86O13P1	c
raffin_c	Raffinose	C18H32O16	c
clpn140_c	cardiolipin (tetratetradecanoyl, n-C14:0)	C65H124O17P2	c
raffin_e	Raffinose	C18H32O16	e
pi140_c	phosphatidylinositol (ditetradecanoyl, n-C14:0)	C37H70O13P1	c
3hiC11ACP_c	(R)-3-Hydroxyisoundecanoyl-[acyl-carrier protein]	C22H41N2O9PRS	c
13BDglcn_c	(1,3-beta-D-glucosyl)n	(C6H10O5)n	c
pei160_c	phosphatidylethanolamine (diisohexadecanoyl, iso-C16:0)	C37H74N1O8P1	c
C07118_c	Benzoyl	C30H42N7O18P3S	c
C19489_c	1a,11b-Dihydro-4,9-dimethylbenz[a]anthra[3,4-b]oxirene	C20H16O	c
C18241_c	Tetrachloro-cis,cis-muconate	C6H2Cl4O4	c
C16182_c	beta-2,3,5,6-Tetrachloro-1,4-cyclohexanediol	C6H8Cl4O2	c
lac_DASH_D_c	D-Lactate	C3H5O3	c
pydam_e	Pyridoxamine	C8H13N2O2	e
dhna_c	1,4-Dihydroxy-2-naphthoate	C11H7O4	c
desferrioxamB_e	Ferrioxamine B (unloaded)	C25H45N6O8	e
C06125_c	Sulfatide	C25H46NO11SR	c
fdxox_c	A	R	c
3hpcoa_c	3-hydroxypropanoyl-CoA(4-)	C24H36N7O18P3S	c
C16474_c	3-Fluoro-cis,cis-muconate	C6H5FO4	c
anhm4p_c	1,6-anhydrous-N-Acetylmuramyl-tetrapeptide	C29H44N6O15	c
prbatp_c	1-(5-Phosphoribosyl)-ATP	C15H19N5O20P4	c
pii170_c	phosphatidylinositol (diisoheptadecanoyl, iso-C17:0)	C43H82O13P1	c
C00658_c	trans-2,3-Dehydroacyl-CoA	C24H37N7O17P3SR	c
hx2coa_c	trans-Hex-2-enoyl-CoA	C27H40N7O17P3S	c
hemeA_c	Heme A	C49H54FeN4O6	c
ametam_c	S-Adenosylmethioninamine	C14H24N6O3S	c
pg160_c	Phosphatidylglycerol (dihexadecanoyl, n-C16:0)	C38H74O10P1	c
C20377_c	3-Hydroxypimeloyl-[acp]	C8H13O4SR	c
glyclt_c	Glycolate	C2H3O3	c
glyclt_e	Glycolate	C2H3O3	e
pe_SC_c	phosphatidylethanolamine zwitterion	C7H12NO8PR2	c
akg_c	2-Oxoglutarate	C5H4O5	c
anhgm4p_c	N-Acetyl-D-glucosamine(anhydrous)N-Acetylmuramyl-tetrapeptide	C37H57N7O20	c
udp_c	UDP	C9H11N2O12P2	c
akg_e	2-Oxoglutarate	C5H4O5	e
C01674_c	Chitobiose	C16H28N2O11	c
C20373_c	3-Hydroxyglutaryl-[acp]	C6H9O4SR	c
3hiC16ACP_c	R-3-hydroxyisopalmitoyl-[acyl-carrier protein]	C27H51N2O9PRS	c
toct2eACP_c	trans-Oct-2-enoyl-[acyl-carrier protein]	C19H33N2O8PRS	c
C06790_c	Trichloroethene	C2HCl3	c
4hglusa_c	L-4-Hydroxyglutamate semialdehyde	C5H9NO4	c
hepdp_c	all-trans-Heptaprenyl diphosphate	C35H57O7P2	c
codhpre6_c	cobalt-dihydro-precorrin 6	C44H47N4O16Co	c
trnatyr_c	tRNA(Tyr)	R	c
14glucan_c	1,4-alpha-D-glucan	C36H62O31	c
14glucan_e	1,4-alpha-D-glucan	C36H62O31	e
g6p_DASH_B_c	beta-D-glucose 6-phosphate(2-)	C6H11O9P	c
C02352_c	1,4-beta-D-Xylan	(C5H8O4)n	c
C16361_c	1,3,7-Trimethyluric	C8H10N4O3	c
acgam6p_c	N-Acetyl-D-glucosamine 6-phosphate	C8H14NO9P	c
ferulcoa_c	feruloyl-CoA	C31H40N7O19P3S	c
25dptn_c	2,5-Dioxopentanoate	C5H5O4	c
iletrna_c	L-Isoleucyl-tRNA(Ile)	C6H12NOR	c
C19607_c	trans-5,6-Dihydro-5,6-dihydroxy-7,12-dimethylbenz[a]anthracene	C20H18O2	c
pai170_c	1,2-diisoheptadecanoyl-sn-glycerol 3-phosphate	C37H71O8P1	c
trnaser_c	tRNA(Ser)	R	c
cdpdhepdecg_c	CDP-1,2-diheptadecanoylglycerol	C46H83N3O15P2	c
3cmp_e	3'-cmp	C9H12N3O8P	e
C16664_c	Tryparedoxin		c
crtsl_c	cortisol	C21H30O5	c
gsn_e	Guanosine	C10H13N5O5	e
hgbyr_c	Hydrogenobyrinate	C45H54N4O14	c
C00185_c	Cellobiose	C12H22O11	c
3oaiC9ACP_c	3-Oxoante-isononanoyl-[acyl-carrier protein]	C20H35N2O9PRS	c
acorn_c	N2-Acetyl-L-ornithine	C7H14N2O3	c
2a5farapp_c	2-Amino-5-formylamino-6-(5-phospho-D-ribosylamino)pyrimidin-4(3H)-one	C10H14N5O9P	c
pgi180_c	Phosphatidylglycerol (diisooctadecanoyl, iso-C18:0)	C42H82O10P1	c
trypta_c	tryptaminium	C10H13N2	c
2oxoadp_c	2-Oxoadipate	C6H6O5	c
C17343_c	(25S)-3alpha,7alpha,12alpha-Trihydroxy-5beta-cholestan-26-oyl-CoA	C48H80N7O20P3S	c
ferrioxamE_c	Ferrioxamine E	C25H45FeN6O8	c
ACPact_c	acyl carrier protein (specific to actinorhodin PKS)	C11H21N2O7PRS	c
dctp_c	dCTP	C9H12N3O13P3	c
hdd2coa_c	trans-Hexadec-2-enoyl-CoA	C37H60N7O17P3S	c
